Time (s),A0 (g)
5.225,0.8
5.2255,0.97
5.226,0.48
5.2265,-0.16000000000000003
5.227,0.1200000000000001
5.2275,-0.39
5.228,-1.02
5.2285,-0.6699999999999999
5.229,-0.6699999999999999
5.229501,-0.12
5.23,0.20999999999999996
5.2305,0.33000000000000007
5.231,0.9199999999999999
5.2315,0.99
5.232,0.96
5.2325,0.6699999999999999
5.233,-0.08999999999999997
5.233501,0.040000000000000036
5.234,-0.31999999999999995
5.2345,-1.07
5.235,-0.8099999999999999
5.2355,-0.99
5.236,-0.49
5.236501,0.13000000000000012
5.237,-0.10999999999999999
5.2375,0.3900000000000001
5.238,1.0299999999999998
5.2385,0.6400000000000001
5.239001,0.6400000000000001
5.2395,0.10000000000000009
5.24,-0.26
5.2405,-0.30999999999999994
5.241,-0.89
5.2415,-1.01
5.242,-0.98
5.2425,-0.6699999999999999
5.243,0.050000000000000044
5.2435,-0.04999999999999993
5.244,0.32000000000000006
5.2445,1.1
5.245,0.78
5.2455,0.97
5.246,0.45999999999999996
5.2465,-0.16999999999999993
5.247,0.08000000000000007
5.247501,-0.38
5.248,-1.02
5.2485,-0.6499999999999999
5.249,-0.6699999999999999
5.249501,-0.14
5.25,0.19999999999999996
5.2505,0.33000000000000007
5.251,0.9199999999999999
5.251501,0.97
5.252,0.98
5.2525,0.6300000000000001
5.253,-0.07999999999999996
5.2535,0.020000000000000018
5.254,-0.32999999999999996
5.2545,-1.07
5.255,-0.8099999999999999
5.2555,-0.99
5.256,-0.51
5.2565,0.1200000000000001
5.257,-0.10999999999999999
5.2575,0.3800000000000001
5.258,1.0299999999999998
5.2585,0.6300000000000001
5.259,0.6400000000000001
5.2595,0.10000000000000009
5.26,-0.26
5.2605,-0.29999999999999993
5.261,-0.89
5.261501,-1.0
5.262,-1.0
5.2625,-0.6699999999999999
5.263,0.050000000000000044
5.2635,-0.05999999999999994
5.264,0.32000000000000006
5.2645,1.0899999999999999
5.265,0.79
5.2655,0.97
5.266,0.47
5.2665,-0.16999999999999993
5.267,0.08000000000000007
5.2675,-0.39
5.268,-1.02
5.2685,-0.6699999999999999
5.269,-0.6699999999999999
5.269501,-0.14
5.27,0.18999999999999995
5.2705,0.33000000000000007
5.271,0.9199999999999999
5.2715,0.97
5.272,0.98
5.272501,0.6499999999999999
5.273,-0.09999999999999998
5.273501,0.010000000000000009
5.274,-0.31999999999999995
5.2745,-1.08
5.275,-0.82
5.2755,-1.0
5.276,-0.51
5.2765,0.13000000000000012
5.277,-0.12
5.2775,0.3900000000000001
5.278,1.0299999999999998
5.2785,0.6300000000000001
5.279,0.6400000000000001
5.2795,0.09000000000000008
5.28,-0.25
5.2805,-0.30999999999999994
5.281,-0.89
5.2815,-1.01
5.282,-0.98
5.2825,-0.6699999999999999
5.283,0.06000000000000005
5.2835,-0.05999999999999994
5.284,0.32000000000000006
5.2845,1.0899999999999999
5.285,0.78
5.285501,0.96
5.286,0.47
5.2865,-0.17999999999999994
5.287,0.09000000000000008
5.287501,-0.39
5.288,-1.03
5.2885,-0.6599999999999999
5.289,-0.6799999999999999
5.2895,-0.14
5.29,0.20999999999999996
5.2905,0.33000000000000007
5.291,0.9199999999999999
5.2915,0.97
5.292001,0.96
5.292501,0.6400000000000001
5.293,-0.09999999999999998
5.293501,0.020000000000000018
5.294,-0.31999999999999995
5.2945,-1.08
5.295,-0.8099999999999999
5.2955,-1.0
5.296,-0.5
5.2965,0.14000000000000012
5.297,-0.09999999999999998
5.2975,0.3700000000000001
5.298,1.02
5.2985,0.6300000000000001
5.299,0.6300000000000001
5.299501,0.09000000000000008
5.3,-0.27
5.3005,-0.30999999999999994
5.301,-0.89
5.3015,-1.01
5.302,-0.99
5.3025,-0.6799999999999999
5.303,0.06000000000000005
5.3035,-0.04999999999999993
5.304,0.30000000000000004
5.3045,1.0899999999999999
5.305,0.79
5.3055,0.96
5.306,0.48
5.306501,-0.16000000000000003
5.307,0.06000000000000005
5.3075,-0.39
5.308,-1.02
5.3085,-0.6499999999999999
5.309,-0.6699999999999999
5.3095,-0.14
5.31,0.21999999999999997
5.3105,0.3400000000000001
5.311,0.8700000000000001
5.3115,0.98
5.312,0.98
5.3125,0.6400000000000001
5.313,-0.09999999999999998
5.3135,0.030000000000000027
5.314,-0.31999999999999995
5.3145,-1.08
5.315,-0.8099999999999999
5.3155,-0.99
5.316,-0.51
5.3165,0.13000000000000012
5.317,-0.12
5.3175,0.3700000000000001
5.318,1.01
5.3185,0.6300000000000001
5.319,0.6400000000000001
5.3195,0.10000000000000009
5.32,-0.26
5.3205,-0.30999999999999994
5.321,-0.88
5.3215,-1.01
5.322,-0.99
5.3225,-0.6599999999999999
5.323,0.050000000000000044
5.3235,-0.04999999999999993
5.324,0.32000000000000006
5.3245,1.1
5.325,0.79
5.325501,0.97
5.326,0.47
5.3265,-0.18999999999999995
5.327001,0.1200000000000001
5.3275,-0.38
5.328,-1.01
5.3285,-0.6399999999999999
5.329,-0.6399999999999999
5.3295,-0.13
5.33,0.19999999999999996
5.3305,0.33000000000000007
5.331,0.9299999999999999
5.3315,0.98
5.332,0.99
5.3325,0.6599999999999999
5.333,-0.06999999999999995
5.3335,0.030000000000000027
5.334,-0.30999999999999994
5.3345,-1.07
5.335,-0.8099999999999999
5.3355,-0.98
5.336001,-0.5
5.3365,0.14000000000000012
5.337,-0.12
5.3375,0.3900000000000001
5.338,1.04
5.338501,0.6499999999999999
5.339,0.6400000000000001
5.3395,0.10000000000000009
5.34,-0.26
5.3405,-0.30999999999999994
5.341,-0.88
5.3415,-1.0
5.342,-0.99
5.3425,-0.6599999999999999
5.343,0.050000000000000044
5.3435,-0.05999999999999994
5.344,0.32000000000000006
5.3445,1.1
5.345,0.79
5.3455,0.98
5.346,0.47
5.3465,-0.16000000000000003
5.347,0.09000000000000008
5.347501,-0.37
5.348,-1.0
5.3485,-0.6399999999999999
5.349,-0.6499999999999999
5.3495,-0.12
5.35,0.18999999999999995
5.3505,0.3400000000000001
5.351,0.9199999999999999
5.351501,0.98
5.352,0.99
5.3525,0.6400000000000001
5.353,-0.07999999999999996
5.3535,0.030000000000000027
5.354,-0.29999999999999993
5.3545,-1.07
5.355,-0.8
5.3555,-0.98
5.356,-0.48
5.3565,0.1499999999999999
5.357,-0.10999999999999999
5.3575,0.3900000000000001
5.358,1.04
5.3585,0.6599999999999999
5.359,0.6499999999999999
5.3595,0.1100000000000001
5.36,-0.25
5.3605,-0.30999999999999994
5.361,-0.87
5.3615,-0.99
5.362,-0.99
5.362501,-0.6599999999999999
5.363,0.08000000000000007
5.3635,-0.04999999999999993
5.364,0.31000000000000005
5.3645,1.12
5.365,0.8
5.3655,0.97
5.366,0.48
5.3665,-0.16000000000000003
5.367,0.1100000000000001
5.3675,-0.37
5.368,-1.01
5.3685,-0.6499999999999999
5.369,-0.6499999999999999
5.3695,-0.10999999999999999
5.37,0.19999999999999996
5.370501,0.3600000000000001
5.371,0.94
5.3715,1.0
5.372,0.98
5.3725,0.6599999999999999
5.373,-0.06999999999999995
5.3735,0.050000000000000044
5.374,-0.29999999999999993
5.3745,-1.05
5.375,-0.8
5.375501,-0.97
5.376,-0.49
5.3765,0.14000000000000012
5.377,-0.09999999999999998
5.3775,0.3999999999999999
5.378,1.04
5.3785,0.6400000000000001
5.379,0.6599999999999999
5.3795,0.1200000000000001
5.38,-0.25
5.3805,-0.30999999999999994
5.381,-0.87
5.381501,-0.99
5.382,-0.99
5.3825,-0.6499999999999999
5.383,0.06000000000000005
5.3835,-0.040000000000000036
5.384,0.33000000000000007
5.3845,1.1099999999999999
5.385,0.81
5.3855,0.97
5.386,0.49
5.3865,-0.15000000000000002
5.387,0.1100000000000001
5.387501,-0.38
5.388,-0.99
5.3885,-0.6499999999999999
5.389,-0.6499999999999999
5.3895,-0.12
5.39,0.21999999999999997
5.3905,0.3400000000000001
5.391,0.9299999999999999
5.3915,1.01
5.392,0.99
5.3925,0.6599999999999999
5.393,-0.06999999999999995
5.3935,0.050000000000000044
5.394,-0.30999999999999994
5.394501,-1.06
5.395,-0.79
5.3955,-0.97
5.396,-0.49
5.396501,0.1499999999999999
5.397,-0.14
5.3975,0.3999999999999999
5.398,1.04
5.3985,0.6499999999999999
5.399,0.6599999999999999
5.3995,0.1100000000000001
5.4,-0.24
5.4005,-0.29000000000000004
5.401,-0.86
5.4015,-0.98
5.402,-0.97
5.402501,-0.6399999999999999
5.403,0.06000000000000005
5.4035,-0.040000000000000036
5.404,0.33000000000000007
5.4045,1.1
5.405,0.79
5.4055,0.98
5.406,0.47
5.4065,-0.16000000000000003
5.407,0.1100000000000001
5.4075,-0.36
5.408,-1.0
5.408501,-0.6599999999999999
5.409,-0.63
5.4095,-0.10999999999999999
5.41,0.22999999999999998
5.410501,0.3400000000000001
5.411,0.9299999999999999
5.4115,0.99
5.412,1.0
5.4125,0.6499999999999999
5.413,-0.07999999999999996
5.4135,0.040000000000000036
5.414,-0.33999999999999997
5.4145,-1.05
5.415,-0.8
5.4155,-0.98
5.416,-0.5
5.4165,0.14000000000000012
5.417,-0.09999999999999998
5.4175,0.3999999999999999
5.418,1.04
5.4185,0.6499999999999999
5.419,0.6499999999999999
5.4195,0.1100000000000001
5.42,-0.27
5.4205,-0.29999999999999993
5.421,-0.88
5.4215,-0.99
5.422,-0.96
5.4225,-0.6499999999999999
5.423,0.050000000000000044
5.4235,-0.040000000000000036
5.424,0.3400000000000001
5.4245,1.1
5.425,0.79
5.4255,0.98
5.426,0.47
5.4265,-0.14
5.427,0.09000000000000008
5.4275,-0.36
5.428,-1.01
5.4285,-0.6399999999999999
5.429,-0.6599999999999999
5.4295,-0.13
5.430001,0.21999999999999997
5.4305,0.3500000000000001
5.431,0.94
5.4315,0.99
5.432,0.96
5.4325,0.6599999999999999
5.433,-0.08999999999999997
5.4335,0.050000000000000044
5.434,-0.30999999999999994
5.434501,-1.05
5.435,-0.79
5.435501,-0.97
5.436,-0.5
5.4365,0.14000000000000012
5.437,-0.09999999999999998
5.4375,0.3999999999999999
5.438,1.04
5.4385,0.6499999999999999
5.439,0.6400000000000001
5.4395,0.1100000000000001
5.44,-0.24
5.4405,-0.29999999999999993
5.441,-0.9099999999999999
5.4415,-0.98
5.442,-0.97
5.4425,-0.6599999999999999
5.443,0.06000000000000005
5.4435,-0.04999999999999993
5.444,0.3400000000000001
5.4445,1.12
5.445,0.77
5.4455,0.97
5.446,0.47
5.4465,-0.16999999999999993
5.447,0.1200000000000001
5.4475,-0.39
5.448,-0.99
5.4485,-0.6499999999999999
5.449,-0.6399999999999999
5.449501,-0.10999999999999999
5.45,0.22999999999999998
5.4505,0.3500000000000001
5.451,0.9299999999999999
5.451501,0.97
5.452,0.97
5.4525,0.6499999999999999
5.453,-0.08999999999999997
5.4535,0.050000000000000044
5.454,-0.29999999999999993
5.4545,-1.04
5.455,-0.79
5.4555,-0.98
5.456,-0.48
5.4565,0.1499999999999999
5.457,-0.09999999999999998
5.4575,0.3999999999999999
5.458,1.04
5.4585,0.6499999999999999
5.459,0.6499999999999999
5.4595,0.1100000000000001
5.46,-0.25
5.4605,-0.29999999999999993
5.461,-0.89
5.4615,-0.99
5.462,-0.99
5.462501,-0.6599999999999999
5.463,0.050000000000000044
5.4635,-0.05999999999999994
5.464,0.32000000000000006
5.4645,1.1099999999999999
5.465,0.81
5.4655,0.97
5.466001,0.47
5.466501,-0.15000000000000002
5.467,0.10000000000000009
5.4675,-0.38
5.468,-0.99
5.4685,-0.6499999999999999
5.469,-0.6699999999999999
5.4695,-0.12
5.47,0.26
5.4705,0.3500000000000001
5.471,0.9199999999999999
5.471501,0.99
5.472,0.95
5.472501,0.6499999999999999
5.473,-0.07999999999999996
5.4735,0.030000000000000027
5.474,-0.29999999999999993
5.4745,-1.07
5.475,-0.8099999999999999
5.475501,-0.96
5.476,-0.48
5.4765,0.1499999999999999
5.477,-0.14
5.4775,0.3800000000000001
5.478,1.0299999999999998
5.4785,0.6400000000000001
5.479,0.6599999999999999
5.4795,0.09000000000000008
5.48,-0.28
5.4805,-0.31999999999999995
5.481,-0.87
5.4815,-0.99
5.482,-0.98
5.4825,-0.6799999999999999
5.483,0.050000000000000044
5.483501,-0.04999999999999993
5.484,0.32000000000000006
5.4845,1.1
5.485,0.76
5.4855,0.96
5.486,0.47
5.4865,-0.16999999999999993
5.487,0.10000000000000009
5.4875,-0.37
5.488,-1.02
5.4885,-0.6499999999999999
5.489,-0.6399999999999999
5.489501,-0.10999999999999999
5.49,0.19999999999999996
5.4905,0.3400000000000001
5.491,0.9299999999999999
5.4915,0.98
5.492,0.99
5.4925,0.6499999999999999
5.493,-0.07999999999999996
5.4935,0.040000000000000036
5.494,-0.31999999999999995
5.4945,-1.05
5.495,-0.8099999999999999
5.4955,-0.98
5.496,-0.49
5.4965,0.1499999999999999
5.497,-0.13
5.4975,0.3800000000000001
5.498,1.04
5.4985,0.6499999999999999
5.499,0.6499999999999999
5.4995,0.09000000000000008
5.5,-0.28
5.5005,-0.31999999999999995
5.501,-0.89
5.5015,-0.99
5.502,-0.97
5.502501,-0.6699999999999999
5.503,0.050000000000000044
5.5035,-0.040000000000000036
5.504,0.32000000000000006
5.5045,1.1
5.505,0.79
5.5055,1.0
5.506,0.47
5.5065,-0.17999999999999994
5.507,0.09000000000000008
5.5075,-0.39
5.508,-1.04
5.5085,-0.6599999999999999
5.509,-0.6599999999999999
5.5095,-0.12
5.51,0.21999999999999997
5.5105,0.3600000000000001
5.511,0.9299999999999999
5.5115,0.99
5.512,0.99
5.512501,0.6300000000000001
5.513,-0.07999999999999996
5.5135,0.040000000000000036
5.514,-0.29000000000000004
5.514501,-1.06
5.515,-0.8099999999999999
5.5155,-0.97
5.516,-0.47
5.516501,0.14000000000000012
5.517,-0.10999999999999999
5.517501,0.3900000000000001
5.518,1.0299999999999998
5.5185,0.6400000000000001
5.519,0.6400000000000001
5.519501,0.10000000000000009
5.52,-0.27
5.5205,-0.30999999999999994
5.521,-0.89
5.5215,-1.04
5.522,-1.0
5.5225,-0.6599999999999999
5.523,0.06000000000000005
5.5235,-0.05999999999999994
5.524,0.31000000000000005
5.5245,1.1
5.525,0.78
5.5255,0.95
5.526,0.45999999999999996
5.5265,-0.16999999999999993
5.527,0.10000000000000009
5.5275,-0.38
5.528,-1.02
5.5285,-0.6599999999999999
5.529,-0.6599999999999999
5.5295,-0.14
5.53,0.20999999999999996
5.530501,0.3400000000000001
5.531,0.9199999999999999
5.531501,0.98
5.532,0.98
5.532501,0.6499999999999999
5.533,-0.07999999999999996
5.5335,0.030000000000000027
5.534,-0.30999999999999994
5.5345,-1.06
5.535,-0.8
5.535501,-0.99
5.536,-0.49
5.5365,0.13000000000000012
5.537,-0.10999999999999999
5.5375,0.3900000000000001
5.538,1.04
5.5385,0.6400000000000001
5.539001,0.6400000000000001
5.5395,0.09000000000000008
5.54,-0.26
5.5405,-0.30999999999999994
5.541,-0.88
5.5415,-1.0
5.542,-0.99
5.5425,-0.6699999999999999
5.543,0.040000000000000036
5.5435,-0.04999999999999993
5.544,0.32000000000000006
5.544501,1.1
5.545,0.78
5.545501,0.96
5.546,0.47
5.5465,-0.16999999999999993
5.547,0.09000000000000008
5.5475,-0.39
5.548,-1.02
5.5485,-0.6699999999999999
5.549,-0.6599999999999999
5.549501,-0.12
5.55,0.19999999999999996
5.5505,0.33000000000000007
5.551,0.9299999999999999
5.551501,0.98
5.552,0.97
5.5525,0.6300000000000001
5.553,-0.07999999999999996
5.5535,0.06000000000000005
5.554,-0.30999999999999994
5.5545,-1.08
5.555,-0.8099999999999999
5.5555,-0.99
5.556,-0.49
5.5565,0.14000000000000012
5.557,-0.10999999999999999
5.5575,0.3999999999999999
5.558,1.0299999999999998
5.5585,0.6400000000000001
5.559,0.6499999999999999
5.559501,0.07000000000000006
5.56,-0.26
5.5605,-0.31999999999999995
5.561,-0.88
5.5615,-1.0
5.562,-1.0
5.5625,-0.6699999999999999
5.563,0.050000000000000044
5.5635,-0.05999999999999994
5.564,0.32000000000000006
5.5645,1.0899999999999999
5.565,0.77
5.5655,0.96
5.566,0.45999999999999996
5.5665,-0.17999999999999994
5.567,0.08000000000000007
5.5675,-0.39
5.568,-1.03
5.5685,-0.6699999999999999
5.569,-0.6599999999999999
5.5695,-0.12
5.57,0.20999999999999996
5.5705,0.33000000000000007
5.571001,0.94
5.5715,0.98
5.572,0.98
5.5725,0.6499999999999999
5.573,-0.07999999999999996
5.573501,0.040000000000000036
5.574,-0.30999999999999994
5.5745,-1.09
5.575,-0.8099999999999999
5.5755,-0.98
5.576,-0.5
5.5765,0.1499999999999999
5.577,-0.10999999999999999
5.5775,0.3800000000000001
5.578,1.04
5.5785,0.6499999999999999
5.579,0.6400000000000001
5.5795,0.10000000000000009
5.58,-0.25
5.580501,-0.31999999999999995
5.581001,-0.89
5.581501,-1.0
5.582,-1.0
5.5825,-0.6699999999999999
5.583,0.040000000000000036
5.583501,-0.05999999999999994
5.584,0.33000000000000007
5.5845,1.1
5.585,0.8
5.5855,0.96
5.586,0.47
5.5865,-0.16000000000000003
5.587,0.08000000000000007
5.587501,-0.38
5.588,-1.01
5.5885,-0.6599999999999999
5.589,-0.6599999999999999
5.589501,-0.12
5.59,0.20999999999999996
5.5905,0.3500000000000001
5.591,0.9299999999999999
5.591501,0.98
5.592,0.99
5.5925,0.6300000000000001
5.593,-0.07999999999999996
5.5935,0.040000000000000036
5.594,-0.29999999999999993
5.5945,-1.07
5.595,-0.8099999999999999
5.5955,-0.97
5.596,-0.49
5.5965,0.14000000000000012
5.597,-0.10999999999999999
5.5975,0.3900000000000001
5.598,1.04
5.5985,0.6499999999999999
5.599,0.6499999999999999
5.5995,0.10000000000000009
5.6,-0.25
5.6005,-0.30999999999999994
5.601,-0.89
5.6015,-0.99
5.602,-1.0
5.6025,-0.6599999999999999
5.603,0.050000000000000044
5.603501,-0.05999999999999994
5.604,0.32000000000000006
5.6045,1.1
5.605,0.79
5.605501,0.97
5.606,0.48
5.6065,-0.15000000000000002
5.607,0.10000000000000009
5.6075,-0.38
5.608001,-1.01
5.6085,-0.6499999999999999
5.609,-0.6599999999999999
5.6095,-0.10999999999999999
5.61,0.19999999999999996
5.6105,0.3400000000000001
5.611,0.94
5.6115,0.99
5.612,0.99
5.6125,0.6599999999999999
5.613,-0.07999999999999996
5.6135,0.040000000000000036
5.614,-0.30999999999999994
5.6145,-1.07
5.615,-0.8
5.6155,-0.99
5.616,-0.49
5.6165,0.1499999999999999
5.617,-0.10999999999999999
5.6175,0.4099999999999999
5.618,1.04
5.6185,0.6599999999999999
5.619,0.6499999999999999
5.6195,0.09000000000000008
5.62,-0.26
5.6205,-0.30999999999999994
5.621,-0.88
5.6215,-0.99
5.622,-1.0
5.6225,-0.6599999999999999
5.623,0.06000000000000005
5.623501,-0.040000000000000036
5.624,0.33000000000000007
5.6245,1.1099999999999999
5.625,0.79
5.625501,0.98
5.626,0.47
5.6265,-0.16000000000000003
5.627,0.10000000000000009
5.6275,-0.38
5.628,-1.01
5.6285,-0.6499999999999999
5.629,-0.6599999999999999
5.6295,-0.10999999999999999
5.63,0.20999999999999996
5.630501,0.3500000000000001
5.631,0.9299999999999999
5.6315,0.98
5.632,1.0
5.632501,0.6499999999999999
5.633,-0.07999999999999996
5.6335,0.040000000000000036
5.634001,-0.29999999999999993
5.6345,-1.07
5.635,-0.79
5.635501,-0.96
5.636,-0.49
5.6365,0.1499999999999999
5.637,-0.09999999999999998
5.6375,0.3999999999999999
5.638,1.0499999999999998
5.6385,0.6499999999999999
5.639,0.6499999999999999
5.6395,0.1100000000000001
5.64,-0.25
5.6405,-0.30999999999999994
5.641,-0.88
5.6415,-0.98
5.642,-0.99
5.642501,-0.6599999999999999
5.643,0.06000000000000005
5.643501,-0.04999999999999993
5.644,0.33000000000000007
5.644501,1.1099999999999999
5.645,0.8
5.6455,0.97
5.646,0.48
5.646501,-0.15000000000000002
5.647,0.1100000000000001
5.6475,-0.4
5.648,-1.0
5.6485,-0.6399999999999999
5.649,-0.6399999999999999
5.6495,-0.10999999999999999
5.65,0.20999999999999996
5.6505,0.3600000000000001
5.651,0.94
5.6515,1.0
5.652,1.01
5.6525,0.6499999999999999
5.653,-0.07999999999999996
5.6535,0.040000000000000036
5.654,-0.29000000000000004
5.6545,-1.05
5.655,-0.79
5.6555,-0.96
5.656,-0.48
5.6565,0.1499999999999999
5.657,-0.08999999999999997
5.6575,0.3999999999999999
5.658,1.0499999999999998
5.6585,0.6599999999999999
5.659,0.6599999999999999
5.6595,0.1100000000000001
5.66,-0.24
5.6605,-0.30999999999999994
5.661,-0.88
5.6615,-0.98
5.662,-0.99
5.6625,-0.6499999999999999
5.663,0.06000000000000005
5.6635,-0.04999999999999993
5.664,0.32000000000000006
5.6645,1.12
5.665,0.79
5.6655,0.98
5.666,0.49
5.6665,-0.16000000000000003
5.667,0.10000000000000009
5.6675,-0.38
5.668,-1.0
5.668501,-0.6399999999999999
5.669001,-0.6599999999999999
5.6695,-0.10999999999999999
5.67,0.24
5.6705,0.3500000000000001
5.671,0.94
5.6715,1.0
5.672,1.01
5.6725,0.6699999999999999
5.673,-0.05999999999999994
5.6735,0.07000000000000006
5.674,-0.29000000000000004
5.674501,-1.05
5.675,-0.8
5.6755,-0.96
5.676,-0.47
5.6765,0.15999999999999992
5.677,-0.08999999999999997
5.6775,0.4099999999999999
5.678,1.0499999999999998
5.6785,0.6200000000000001
5.679,0.6599999999999999
5.6795,0.1100000000000001
5.68,-0.24
5.6805,-0.30999999999999994
5.681,-0.87
5.681501,-0.98
5.682,-0.99
5.6825,-0.6599999999999999
5.683,0.06000000000000005
5.6835,-0.030000000000000027
5.684,0.32000000000000006
5.6845,1.1
5.685,0.79
5.6855,0.97
5.686,0.49
5.6865,-0.16000000000000003
5.687,0.1100000000000001
5.687501,-0.38
5.688,-1.0
5.6885,-0.6399999999999999
5.689,-0.6499999999999999
5.689501,-0.09999999999999998
5.69,0.21999999999999997
5.6905,0.3500000000000001
5.691,0.94
5.6915,1.0
5.692,1.0
5.692501,0.6499999999999999
5.693,-0.05999999999999994
5.6935,0.050000000000000044
5.694,-0.29999999999999993
5.6945,-1.05
5.695,-0.79
5.695501,-0.96
5.696,-0.47
5.6965,0.16999999999999993
5.697,-0.08999999999999997
5.6975,0.3999999999999999
5.698,1.0499999999999998
5.6985,0.6499999999999999
5.699,0.6400000000000001
5.6995,0.1100000000000001
5.7,-0.24
5.700501,-0.31999999999999995
5.701,-0.88
5.7015,-0.98
5.702,-0.99
5.7025,-0.6699999999999999
5.703,0.06000000000000005
5.7035,-0.04999999999999993
5.704,0.31000000000000005
5.7045,1.1
5.705,0.79
5.7055,0.99
5.706,0.49
5.706501,-0.17999999999999994
5.707,0.09000000000000008
5.7075,-0.38
5.708,-1.0
5.7085,-0.6499999999999999
5.709,-0.6499999999999999
5.7095,-0.10999999999999999
5.71,0.21999999999999997
5.7105,0.3500000000000001
5.711,0.95
5.7115,0.99
5.712,0.99
5.7125,0.6599999999999999
5.713,-0.06999999999999995
5.7135,0.040000000000000036
5.714,-0.29999999999999993
5.714501,-1.06
5.715,-0.8
5.715501,-0.97
5.716,-0.48
5.7165,0.15999999999999992
5.717,-0.12
5.7175,0.4099999999999999
5.718,1.04
5.718501,0.6499999999999999
5.719,0.6400000000000001
5.7195,0.10000000000000009
5.72,-0.25
5.7205,-0.30999999999999994
5.721,-0.89
5.7215,-0.99
5.722,-0.99
5.7225,-0.6599999999999999
5.723,0.06000000000000005
5.7235,-0.04999999999999993
5.724,0.32000000000000006
5.7245,1.0899999999999999
5.725,0.8
5.725501,0.97
5.726,0.44999999999999996
5.7265,-0.16999999999999993
5.727,0.09000000000000008
5.7275,-0.39
5.728,-1.02
5.7285,-0.6499999999999999
5.729,-0.6599999999999999
5.7295,-0.12
5.73,0.20999999999999996
5.730501,0.3400000000000001
5.731,0.9299999999999999
5.7315,0.99
5.732,1.0
5.7325,0.6499999999999999
5.733,-0.07999999999999996
5.7335,0.050000000000000044
5.734,-0.30999999999999994
5.7345,-1.07
5.735,-0.8099999999999999
5.7355,-0.98
5.736,-0.49
5.7365,0.1499999999999999
5.737,-0.09999999999999998
5.7375,0.3999999999999999
5.738,1.04
5.738501,0.6499999999999999
5.739,0.6499999999999999
5.7395,0.10000000000000009
5.74,-0.25
5.7405,-0.31999999999999995
5.741,-0.89
5.7415,-1.0
5.742,-1.01
5.742501,-0.6699999999999999
5.743,0.050000000000000044
5.7435,-0.040000000000000036
5.744,0.31000000000000005
5.744501,1.0899999999999999
5.745,0.79
5.7455,0.97
5.746,0.47
5.746501,-0.16999999999999993
5.747,0.09000000000000008
5.7475,-0.39
5.748,-1.02
5.7485,-0.6599999999999999
5.749,-0.6499999999999999
5.7495,-0.12
5.75,0.18999999999999995
5.7505,0.3500000000000001
5.751,0.9199999999999999
5.7515,0.96
5.752,1.0
5.7525,0.6400000000000001
5.753,-0.07999999999999996
5.753501,0.040000000000000036
5.754,-0.30999999999999994
5.7545,-1.07
5.755,-0.8099999999999999
5.7555,-0.99
5.756,-0.49
5.7565,0.14000000000000012
5.757,-0.09999999999999998
5.757501,0.3900000000000001
5.758,1.0299999999999998
5.7585,0.6499999999999999
5.759,0.6499999999999999
5.759501,0.09000000000000008
5.76,-0.25
5.7605,-0.31999999999999995
5.761001,-0.89
5.7615,-1.0
5.762,-1.01
5.7625,-0.6799999999999999
5.763,0.050000000000000044
5.7635,-0.06999999999999995
5.764,0.30000000000000004
5.764501,1.08
5.765,0.78
5.7655,0.96
5.766,0.44999999999999996
5.766501,-0.17999999999999994
5.767,0.09000000000000008
5.7675,-0.41000000000000003
5.768,-1.02
5.7685,-0.6699999999999999
5.769,-0.6699999999999999
5.769501,-0.13
5.77,0.19999999999999996
5.7705,0.3600000000000001
5.771,0.9299999999999999
5.7715,0.97
5.772,0.98
5.7725,0.6599999999999999
5.773,-0.08999999999999997
5.773501,0.040000000000000036
5.774,-0.30999999999999994
5.7745,-1.07
5.775,-0.8099999999999999
5.7755,-0.98
5.776,-0.5
5.7765,0.14000000000000012
5.777,-0.10999999999999999
5.7775,0.3900000000000001
5.778,1.04
5.7785,0.6499999999999999
5.779,0.6400000000000001
5.7795,0.09000000000000008
5.78,-0.26
5.7805,-0.32999999999999996
5.781,-0.9
5.7815,-1.01
5.782,-0.99
5.7825,-0.6699999999999999
5.783,0.050000000000000044
5.783501,-0.05999999999999994
5.784,0.31000000000000005
5.7845,1.0899999999999999
5.785,0.79
5.7855,0.96
5.786001,0.44999999999999996
5.786501,-0.17999999999999994
5.787,0.08000000000000007
5.7875,-0.4
5.788,-1.02
5.7885,-0.6699999999999999
5.789,-0.6699999999999999
5.789501,-0.13
5.79,0.20999999999999996
5.7905,0.3400000000000001
5.791,0.9299999999999999
5.7915,0.97
5.792,0.98
5.7925,0.6400000000000001
5.793,-0.08999999999999997
5.7935,0.040000000000000036
5.794,-0.30999999999999994
5.7945,-1.06
5.795,-0.8099999999999999
5.7955,-0.97
5.796,-0.5
5.7965,0.13000000000000012
5.797,-0.09999999999999998
5.7975,0.3900000000000001
5.798,1.0299999999999998
5.7985,0.6400000000000001
5.799,0.6400000000000001
5.799501,0.08000000000000007
5.8,-0.25
5.800501,-0.32999999999999996
5.801,-0.89
5.8015,-1.01
5.802,-1.02
5.8025,-0.6699999999999999
5.803,0.040000000000000036
5.8035,-0.06999999999999995
5.804001,0.30000000000000004
5.8045,1.0899999999999999
5.805,0.78
5.8055,0.95
5.806001,0.45999999999999996
5.8065,-0.17999999999999994
5.807,0.08000000000000007
5.8075,-0.39
5.808,-1.01
5.8085,-0.6699999999999999
5.809,-0.6599999999999999
5.809501,-0.12
5.81,0.17999999999999994
5.8105,0.3400000000000001
