Time (s),A0 (g),Force(N)
1.3795,-0.020000000000000018,0.06
1.380001,-0.020000000000000018,0.15
1.3805,-0.020000000000000018,0.12
1.381,-0.020000000000000018,0.2
1.3815,-0.020000000000000018,-0.11
1.382,-0.030000000000000027,0.1
1.3825,-0.010000000000000009,0.11
1.383001,-0.010000000000000009,0.1
1.3835,-0.020000000000000018,0.09
1.384,-0.030000000000000027,-0.25
1.3845,-0.030000000000000027,0.01
1.385001,-0.020000000000000018,-0.07
1.3855,-0.010000000000000009,0.15
1.386,-0.010000000000000009,0.09
1.3865,-0.010000000000000009,-0.0
1.387,0.0,0.03
1.3875,0.010000000000000009,0.05
1.388,-0.020000000000000018,0.04
1.388501,-0.020000000000000018,0.18
1.389,-0.020000000000000018,0.03
1.3895,-0.020000000000000018,-0.11
1.39,-0.010000000000000009,-0.03
1.3905,-0.010000000000000009,0.04
1.391,-0.020000000000000018,0.1
1.3915,-0.010000000000000009,0.14
1.392,-0.010000000000000009,0.12
1.3925,-0.020000000000000018,0.15
1.393,0.0,0.08
1.3935,-0.020000000000000018,0.06
1.394,-0.010000000000000009,0.02
1.3945,-0.010000000000000009,0.01
1.395,-0.020000000000000018,0.18
1.3955,-0.020000000000000018,0.01
1.396,-0.010000000000000009,0.11
1.3965,-0.020000000000000018,0.08
1.397,-0.020000000000000018,0.13
1.3975,-0.020000000000000018,0.08
1.398,-0.020000000000000018,0.02
1.3985,-0.020000000000000018,-0.0
1.399,-0.020000000000000018,0.12
1.3995,-0.010000000000000009,0.04
1.4,-0.020000000000000018,-0.01
1.4005,-0.020000000000000018,0.01
1.401,-0.010000000000000009,0.2
1.4015,-0.020000000000000018,0.05
1.402,-0.010000000000000009,0.15
1.4025,-0.020000000000000018,0.04
1.403,-0.020000000000000018,0.21
1.4035,-0.020000000000000018,0.01
1.404001,-0.020000000000000018,0.04
1.4045,-0.010000000000000009,0.07
1.405,-0.010000000000000009,0.14
1.4055,-0.010000000000000009,0.15
1.406,-0.010000000000000009,0.01
1.4065,-0.010000000000000009,0.11
1.407,-0.010000000000000009,0.02
1.4075,-0.030000000000000027,0.1
1.408001,-0.020000000000000018,-0.14
1.4085,-0.030000000000000027,0.05
1.409001,-0.030000000000000027,0.14
