t,FA_1,A_1,FA_2,A_2,FA_3,A_3,FA_4,A_4,FA_5,A_5
0.094238,0.284752807,1.239474122,0.284752807,-0.53450562,0.043449813,0.193174119,0.043449813,-0.177705073,-0.109366369,0.281279316
0.094727,0.479912371,1.34101607,0.479912371,-0.373295622,-0.052637094,-0.224830079,-0.052637094,-0.036735585,0.351525064,-0.365654364
0.095215,0.286381399,2.194018907,0.286381399,-1.141043773,-0.078965992,0.017142223,-0.078965992,-0.200912714,0.052949931,-0.996695378
0.095703,-0.528728716,-0.996738464,-0.528728716,0.399592683,-0.401155704,0.33437387,-0.401155704,-0.195821807,-0.13325238,-0.776635505
0.096191,-0.448927726,-2.34046891,-0.448927726,1.44592486,-0.062137212,-0.32527025,-0.062137212,0.610677563,-0.49859977,1.527591783
0.09668,0.218523414,0.221869552,0.218523414,0.186396338,-0.137052427,0.758022364,-0.137052427,-0.370193062,-0.741802788,0.843425439
0.097168,0.488326762,0.624276532,0.488326762,0.153499354,-0.245896635,-0.03768809,-0.245896635,0.142615771,-0.372926782,-0.39443597
0.097656,0.365639525,2.439105728,0.365639525,-1.443124765,0.276338417,-0.342664779,0.276338417,0.248921539,0.18296583,-0.42475637
0.098145,0.065978664,1.562860944,0.065978664,-1.2068993,0.165865617,1.160189292,0.165865617,-0.971603372,0.09339329,-1.644226111
0.098633,-0.941305264,-2.69634891,-0.941305264,0.867057356,0.261952524,-0.795021017,0.261952524,1.046507205,-0.146823977,-0.400609612
0.099121,-1.152750745,-2.991335749,-1.152750745,0.777120053,0.592828058,-0.050404685,0.592828058,0.241885376,-0.121852238,1.609369459
0.099609,-0.605272523,-1.611203588,-0.605272523,0.341499711,0.502984086,1.068070919,0.502984086,-1.05865357,-0.499414066,0.714283679
0.1001,0.095836177,0.028227696,0.095836177,-0.135937476,-0.498871202,-1.501309065,-0.498871202,1.087357578,-0.043951272,-0.252608391
0.10059,0.472855141,3.016128913,0.472855141,-1.885079501,-0.433998969,-0.741526377,-0.433998969,-0.070285092,0.477198052,-0.097380992
0.10107,0.535284487,1.125849562,0.535284487,-0.375308592,0.12840801,0.951547271,0.12840801,-1.722453652,0.12840801,-1.065177873
0.10156,-0.325969057,-1.514591936,-0.325969057,0.770243943,0.010063684,-0.785640528,0.010063684,0.796615703,0.019563802,0.044089586
0.10205,-0.363426665,-1.891768847,-0.363426665,1.085073749,0.356682271,0.169082757,0.356682271,0.78735727,0.048878452,1.947645654
0.10254,-0.211424778,-1.118703289,-0.211424778,0.757094999,0.787716191,1.69429243,0.787716191,-0.532665014,-0.171524283,0.242784842
0.10303,-0.004865073,1.569662414,-0.004865073,-0.941716609,0.024721009,-0.320364575,0.024721009,0.8573557,0.007349365,-0.709617942
0.10352,0.467697934,3.094041138,0.467697934,-1.596609143,-0.33899779,-0.29511604,-0.33899779,0.017953189,0.501084063,-0.532539667
0.104,-0.242910883,1.122544232,-0.242910883,-0.962535771,0.30619593,0.999391459,0.30619593,-1.524690081,-0.090366133,-1.078306865
0.10449,-0.694845063,-1.860180481,-0.694845063,0.715099634,0.153108316,-0.133936586,0.153108316,0.297128179,-0.787131922,0.060333097
0.10498,-0.464399346,-2.553653452,-0.464399346,1.330717699,-0.095794772,-0.399975629,-0.095794772,1.263317047,-0.485299605,1.506288716
0.10547,-0.378355421,-1.403946482,-0.378355421,0.501897134,0.384096897,0.497941532,0.384096897,-0.082215174,0.022278121,0.596067357
0.10596,0.352882224,1.113373019,0.352882224,-0.639795669,0.205766113,-0.208131085,0.205766113,-0.444943826,0.100179088,-0.864611444
0.10645,0.841731147,2.682025928,0.841731147,-1.352621123,-0.340626382,-0.797144553,-0.340626382,-0.248411429,0.527955825,-1.533414466
0.10693,0.492126809,0.246902655,0.492126809,0.122276767,-0.236667949,-0.256393824,-0.236667949,-0.376121167,0.601242448,-0.337586759
0.10742,-0.20463898,-1.770979662,-0.20463898,0.981710488,0.10180768,-0.063958383,0.10180768,0.163299503,0.6560717,1.045013628
0.10791,-0.420970236,-2.103543853,-0.420970236,1.069671755,-0.312126028,-0.100107735,-0.312126028,0.565604262,0.272809802,1.269763746
0.1084,-0.248882386,-1.015979546,-0.248882386,0.629779237,-0.093351885,-0.266679124,-0.093351885,0.283652974,-0.125923718,-0.17294194
0.10889,0.525784369,2.054733416,0.525784369,-0.760721636,0.158536955,0.61830601,0.158536955,-0.978424079,0.183508694,-0.849598968
0.10938,0.946232444,3.123370555,0.946232444,-1.029782527,0.088236083,0.356772557,0.088236083,-0.270104725,0.107236319,0.042163016
0.10986,0.483169555,1.323627696,0.483169555,-0.125909559,0.440011876,0.038476065,0.440011876,0.878827385,0.07249303,0.122211088
0.11035,0.285838535,-0.481279356,0.285838535,0.931552436,1.070548272,1.364571931,1.070548272,0.042262731,0.15365118,0.904053928
0.11084,-0.369398167,-1.205251227,-0.369398167,0.732650028,0.231009283,0.599489636,0.231009283,0.363488489,0.182151534,0.272261983
0.11133,-0.209253323,-0.961469303,-0.209253323,0.637006231,-0.270868373,-1.202776846,-0.270868373,0.852166299,-0.05209423,-1.471074838
0.11182,0.589028011,1.544487742,0.589028011,-0.484476841,0.044264109,0.404364383,0.044264109,-1.692277563,0.486969602,-0.843579205
0.1123,0.430240327,2.004297899,0.430240327,-1.082858462,0.355596543,0.007484751,0.355596543,-0.864472717,0.105064863,0.477697156
0.11279,0.146051086,-0.108324896,0.146051086,0.066917002,0.168308505,-0.928643746,0.168308505,1.440323016,-0.533885923,-0.234752223
0.11328,-0.107466346,-1.060019835,-0.107466346,0.407767682,0.36211091,0.483070626,0.36211091,0.523510404,-0.060780052,0.8215007
0.11377,-0.559671957,-2.538973355,-0.559671957,1.036885576,0.328724781,0.023125055,0.328724781,-0.036587844,0.271995506,0.870779044
0.11426,-0.508914184,-1.567311024,-0.508914184,0.42683242,-0.364783824,-0.769113879,-0.364783824,-0.368924952,-0.132709516,-1.547275924
0.11475,0.495383992,1.243505762,0.495383992,-0.554783065,-0.124295126,0.070858449,-0.124295126,-1.09835895,0.488598194,-0.355799926
0.11523,0.29072431,1.685392045,0.29072431,-0.930414427,-0.241553724,0.411941405,-0.241553724,-0.121323434,-0.127823741,1.341970122
0.11572,0.318138935,0.547539945,0.318138935,0.05628581,-0.083851767,-0.304816598,-0.083851767,1.596928421,-0.596315269,-0.452559302
0.11621,0.366453821,0.106287646,0.366453821,0.503953195,0.456297793,0.930533498,0.456297793,0.126444293,-0.3305834,1.427250094
0.1167,-0.369941031,-1.184218988,-0.369941031,0.76352173,0.292081469,0.958902707,0.292081469,-0.7934401,0.258966773,0.629742329
0.11719,-0.414455869,-0.185455414,-0.414455869,0.001794023,-0.673944803,-0.770203345,-0.673944803,0.333614038,-0.16962426,-2.054610199
0.11768,0.396582766,1.782933128,0.396582766,-0.659420592,-0.344969293,-0.23654338,-0.344969293,-0.217391986,-0.064308667,-0.480343769
0.11816,0.266566867,1.189352519,0.266566867,-0.417710244,0.153379748,0.711600022,0.153379748,-0.761934343,-0.263539711,0.498920205
0.11865,-0.210067619,0.555073881,-0.210067619,-0.550892554,-0.048565615,-0.699511142,-0.048565615,0.996201412,-0.611786889,0.062173495
0.11914,-0.078423128,-0.694445432,-0.078423128,0.345002402,0.02064953,-0.39811061,0.02064953,0.494189981,0.001920726,1.175398733
0.11963,-0.339812086,-2.062907377,-0.339812086,1.007866792,0.149036837,0.399944966,0.149036837,-0.965669111,0.432954646,-0.389124052
0.12012,0.07249303,-0.962983476,0.07249303,0.538678474,-0.491813972,-0.949189725,-0.491813972,0.038021335,0.372696755,-2.204722646
0.12061,0.462540727,0.937913555,0.462540727,-0.43891107,-0.584372263,-0.746358191,-0.584372263,0.090764854,0.500541199,-0.049149028
0.12109,0.556184746,0.746407546,0.556184746,-0.151967369,0.17047996,0.565722337,0.17047996,-0.608960902,-0.273311261,0.965685712
0.12158,0.282581351,0.644145442,0.282581351,-0.267962481,-0.41309871,0.052343678,-0.41309871,0.456854612,-1.236894646,0.756261983
0.12207,-0.151981184,-0.656800372,-0.151981184,0.357338772,-0.60065818,-0.715625394,-0.60065818,1.056479719,-0.295025816,1.790762513
0.12256,0.116465004,-1.804217616,0.116465004,1.638726798,-0.398712817,0.761647763,-0.398712817,-1.054763059,0.017392347,0.402314709
0.12305,0.427797439,0.716000973,0.427797439,0.225566157,-0.097694796,0.149201537,-0.097694796,-0.622670031,0.036392582,-2.305944525
0.12354,0.536913079,2.030919038,0.536913079,-0.550830995,-0.404412887,-0.135093759,-0.404412887,0.461299152,0.460912136,-0.340190398
0.12402,0.350439336,2.326472152,0.350439336,-0.954927113,-0.418527348,0.411455146,-0.418527348,0.430476697,-0.090637565,0.7455212
0.12451,0.130036601,1.454135905,0.130036601,-0.638145895,-0.257025344,-0.240704279,-0.257025344,0.468735447,-1.166322342,-0.02881848
0.125,-0.706788068,-1.417432474,-0.706788068,0.537441144,-0.77980326,-0.328304752,-0.77980326,-0.500586761,0.00382075,1.15036563
0.12549,-0.579486488,-2.269616673,-0.579486488,1.119719001,-0.574600714,-0.780248593,-0.574600714,-0.650796214,0.182694398,0.25648011
0.12598,-0.13053806,-0.156987722,-0.13053806,-0.150446868,-0.302897342,-0.357597238,-0.302897342,-0.492485632,-0.173695739,-3.095161267
0.12646,0.372425323,0.486689869,0.372425323,-0.215415951,0.115107845,-0.116511281,0.115107845,0.390358874,0.323839006,-0.406063098
0.12695,0.654443109,1.509212425,0.654443109,-0.80972854,-0.128095173,-0.118160868,-0.128095173,0.85058424,0.444083355,1.673703364
0.12744,0.083350308,0.416582408,0.083350308,-0.603143602,-0.429384626,-0.359376084,-0.429384626,0.274179085,-0.439970472,0.198233674
0.12793,-0.624815622,-2.785623592,-0.624815622,1.073143667,-0.396541361,-0.272434214,-0.396541361,-0.880317934,-0.031193971,0.845161199
0.12842,-0.680730602,-2.320212224,-0.680730602,0.793014517,-0.397627089,0.115815859,-0.397627089,-1.07716428,0.228837827,0.104188731
0.12891,0.146322518,-0.965704064,0.146322518,0.780561186,0.006806501,0.002628317,0.006806501,0.434952017,0.048878452,-1.807055152
0.12939,0.102621976,1.505839388,0.102621976,-0.861948809,0.011963708,0.696802978,0.011963708,0.903764826,0.138450992,0.848817374
0.12988,0.611556862,3.012337324,0.611556862,-1.306987637,0.64630015,0.363931028,0.64630015,0.787769713,0.014949459,1.451212196
0.13037,0.54125599,1.468594415,0.54125599,-0.157119835,0.634628577,0.707094433,0.634628577,-0.674490169,-0.524657237,-0.159375931
0.13086,-0.22146776,-0.855366369,-0.22146776,0.812165438,0.141165311,0.169076602,0.141165311,-0.678823903,-0.162024165,0.193014084
0.13135,-0.118866487,-1.233829711,-0.118866487,1.18282901,0.194908835,-0.666482465,0.194908835,0.451923758,0.891403192,-0.807257508
0.13184,-0.14302393,0.290573633,-0.14302393,-0.084671367,0.466883638,0.516881011,0.466883638,-0.118479421,0.200608906,-1.238993905
0.13232,-0.168538532,1.50485456,-0.168538532,-1.134949458,0.664214658,-0.047050113,0.664214658,0.46181009,0.0654358,-0.548383091
0.13281,0.322481847,1.636132166,0.322481847,-0.910660231,0.488598194,-0.469935366,0.488598194,0.395923783,-0.638658651,0.786754728
0.1333,0.558356202,-0.32386687,0.558356202,0.60416465,0.355053679,0.267805635,0.355053679,-0.7912917,-0.575686441,0.442163322
0.13379,-0.120766511,-2.02310185,-0.120766511,1.081601837,-0.104209162,-0.392250882,-0.104209162,-0.153537117,-0.224724944,0.704263052
0.13428,-0.412827278,-1.64820851,-0.412827278,0.402332046,0.024721009,-0.52778787,0.024721009,0.421039744,-0.062408644,-0.453168665
0.13477,-0.085480359,-0.575379696,-0.085480359,-0.049453618,0.478012348,0.93146293,0.478012348,-0.456024397,0.698957947,-1.201330379
0.13525,-0.049922774,0.490327579,-0.049922774,-0.656028706,0.666928978,0.471326549,0.666928978,0.400996222,0.68402919,0.846804631
0.13574,0.062178617,0.589936802,0.062178617,-0.499053948,0.334696284,0.306281644,0.334696284,0.633522007,0.340667786,0.073037382
0.13623,-0.123209398,-0.209232861,-0.123209398,0.07575068,0.206580408,0.722685495,0.206580408,-0.24199701,-0.197038886,0.307869679
0.13672,-0.492356836,-0.80294273,-0.492356836,0.244747857,0.288552854,0.100058607,0.288552854,-0.14647633,-0.035808314,0.842625266
0.13721,-0.380255445,-0.439541104,-0.380255445,0.172711833,-0.186181608,0.201545159,-0.186181608,-0.244902582,0.077107373,-0.463823275
0.1377,0.198980314,0.634371021,0.198980314,0.047384417,-0.439156176,-0.292413918,-0.439156176,0.310591073,0.106422023,-0.410439429
0.13818,0.333881988,1.690310031,0.333881988,-0.589108212,-0.243996611,-0.559647064,-0.243996611,0.286392337,-0.302897342,-0.042335248
0.13867,0.146051086,1.455650079,0.146051086,-0.690932505,0.220152005,0.110553183,0.220152005,-0.665970441,-0.142481066,-0.513181636
0.13916,0.016035187,0.132422526,0.016035187,-0.020016234,0.064621504,-0.18653257,0.064621504,-0.197194567,-0.150895456,0.816490386
0.13965,-0.942662423,-0.976666434,-0.942662423,-0.30896675,-0.110180665,-0.776487781,-0.110180665,0.693948055,0.491583945,-0.151829684
0.14014,-0.656030295,-2.289171669,-0.656030295,0.80935836,0.473669437,0.176524366,0.473669437,-0.166913828,0.120536484,-0.902982815
0.14062,-0.113437848,-0.773951848,-0.113437848,0.135690414,0.295610085,0.560995161,0.295610085,-0.477613043,0.150665429,-0.790626221
0.14111,0.133836649,0.252534642,0.133836649,-0.445602504,-0.190524519,-0.688634945,-0.190524519,0.774780822,0.148493973,0.184279888
0.1416,0.1368224,0.43321985,0.1368224,-0.550381616,-0.059422892,0.250872744,-0.059422892,-0.198819717,-0.346597884,0.974487614
0.14209,0.281495624,0.131080697,0.281495624,-0.148649354,0.200608906,0.839806195,0.200608906,-0.727615352,-0.175052899,0.663485007
0.14258,-0.485571037,-1.350334894,-0.485571037,0.336494986,0.087150355,-0.165869642,0.087150355,0.629409884,-0.090094702,0.491472442
0.14307,-0.529000148,-1.86048824,-0.529000148,0.781816984,0.165051322,0.56984015,0.165051322,0.219841196,0.383282601,-0.694174604
0.14355,-0.315111779,0.252214572,-0.315111779,-0.341993008,0.39848279,0.676380102,0.39848279,-0.083594089,0.535827351,-0.298692198
0.14404,0.024178145,0.943434748,0.024178145,-0.417267022,-0.181567265,-0.288726967,-0.181567265,0.334783654,0.122979371,0.174800917
0.14453,-0.060780052,1.832876231,-0.060780052,-1.05731159,0.19979461,-0.31933666,0.19979461,-0.153955716,0.003277886,-0.040747212
0.14502,0.523884346,1.067726229,0.523884346,0.077338895,-0.086023222,0.511212093,-0.086023222,-0.924677153,0.039921198,0.767187422
0.14551,-0.139223883,-0.312916811,-0.139223883,0.372235984,-0.717645346,-1.259909195,-0.717645346,0.920902776,0.193280243,-0.402326906
0.146,-0.209796187,-0.821931449,-0.209796187,0.524563058,0.191651652,-0.746647484,0.191651652,0.29720205,0.125150827,-1.197237187
0.14648,0.241052265,0.082879509,0.241052265,0.210896712,0.067878687,1.400770524,0.067878687,-1.700064742,0.337139171,-0.33694662
0.14697,0.483983851,0.46351563,0.483983851,0.05646433,-0.740174197,-1.693658334,-0.740174197,1.444502853,-0.175867194,0.115058773
0.14746,0.389525536,0.770935924,0.389525536,-0.332974655,-0.417713052,-0.676927799,-0.417713052,0.375818702,-0.315383211,0.204610437
0.14795,0.166408481,0.213480046,0.166408481,-0.251175416,0.144422494,1.882702385,0.144422494,-2.116620347,-0.333569151,1.028413116
0.14844,-0.382155468,-1.440889852,-0.382155468,0.416158137,-0.733116966,-1.176026448,-0.733116966,1.262763019,0.177265759,-0.085064484
0.14893,-0.353112251,-1.758946292,-0.353112251,0.727577589,-0.014636622,-0.367039279,-0.014636622,0.884509255,0.282309919,-0.473788506
0.14941,-0.047208455,-0.577817146,-0.047208455,0.229450513,0.384911193,2.647359973,0.384911193,-1.948275692,0.382468305,-0.125596322
0.1499,-0.187267336,0.627323344,-0.187267336,-0.665631868,-0.661458934,-1.350470308,-0.661458934,1.710719731,-0.005407936,-0.015695644
0.15039,0.476383756,1.143982712,0.476383756,-0.297042825,-0.794732016,-0.969963446,-0.794732016,0.662620818,-0.231782174,0.608605452
0.15088,-0.051822798,1.3452139,-0.051822798,-0.859375654,-0.080594584,1.788743615,-0.080594584,-2.679057826,0.028521056,0.881999931
0.15137,-0.192967407,-0.979940988,-0.192967407,0.737039165,-0.567543483,-1.636606002,-0.567543483,0.9030569,0.124336531,-0.208475775
0.15186,-0.139495315,-0.485261755,-0.139495315,0.420799665,-0.101766275,-0.915096202,-0.101766275,0.991996951,0.257609613,-1.021833119
0.15234,-0.083037471,0.283021231,-0.083037471,-0.119913739,0.697872219,1.922341723,0.697872219,-1.451601402,0.197351722,-0.608445304
0.15283,0.003549318,0.4549784,0.003549318,-0.169603945,0.065707232,-1.349528566,0.065707232,1.428559143,0.031235375,-0.183116447
0.15332,0.483440987,1.571515123,0.483440987,-0.69872584,0.036664014,-0.786797701,0.036664014,0.371244888,-0.135966699,0.668322975
0.15381,0.01223514,0.257532645,0.01223514,-0.230491683,0.408254339,1.703131264,0.408254339,-2.261049436,-0.191338815,0.514105026
0.1543,0.021735258,-1.767520453,0.021735258,1.130460999,-0.055079981,-1.237159662,-0.055079981,1.151200135,0.053221363,-0.518789002
0.15479,0.15500834,-0.647444503,0.15500834,0.395252793,0.141165311,-0.12067218,0.141165311,0.848811349,0.330353373,-0.422534351
0.15527,-0.116695032,-0.630210009,-0.116695032,0.152883766,0.62241414,2.040779631,0.62241414,-1.160761033,-0.127823741,-0.233176498
0.15576,-0.257568208,0.239233305,-0.257568208,-0.613891756,-0.184824448,-0.94377317,-0.184824448,1.236145025,-0.427484602,0.090782756
0.15625,0.223137757,1.016496694,0.223137757,-0.601616946,0.148493973,-0.194485058,0.148493973,0.016635833,-0.233139334,1.535433477
0.15674,0.036392582,-0.70762982,0.036392582,0.584527415,0.585770828,2.050535586,0.585770828,-2.059647744,-0.252411001,0.73836273
0.15723,-0.361798073,-0.699935849,-0.361798073,0.21853615,-0.058880028,-1.147090963,-0.058880028,1.649942798,0.064350072,-0.96258339
0.15771,-0.216581985,0.185615562,-0.216581985,-0.232738577,2.07E-05,-0.365937502,2.07E-05,1.027091582,0.498912607,-0.407558806
0.1582,-0.218210577,0.100101693,-0.218210577,-0.109614964,0.205223249,1.416780138,0.205223249,-1.57644866,0.162879866,-0.540713741
0.15869,0.528498689,0.815764075,0.528498689,0.127644688,-0.262996847,-1.735119603,-0.262996847,0.646861784,-0.617215528,-0.228086167
0.15918,0.31732464,1.515330671,0.31732464,-0.61528914,-0.200024637,-0.450146473,-0.200024637,-0.42952952,-0.413913005,1.27270592
0.15967,-0.37536967,-0.177546012,-0.37536967,-0.17013335,0.481269531,1.161580362,0.481269531,-1.149545033,0.014135163,0.712609471
0.16016,-0.217124849,-0.549281747,-0.217124849,0.215058082,-0.155238367,-1.054141641,-0.155238367,1.761634955,0.081178852,-1.050879398
0.16064,0.036392582,-0.67732173,0.036392582,0.469935842,0.096379041,-0.208801999,0.096379041,0.678755361,0.238066513,-1.198911395
0.16113,-0.055351413,-1.020872912,-0.055351413,0.585044509,0.641685807,1.506774975,0.641685807,-1.795105263,-0.16962426,-0.403982649
0.16162,0.175365735,0.895338198,0.175365735,-0.682591297,-0.153066911,-0.58460015,-0.153066911,0.266675076,-0.408755798,0.693817717
0.16211,-0.016265214,0.807866984,-0.016265214,-0.825727653,-0.323526169,-0.400837353,-0.323526169,0.785996822,-0.254311025,1.949633776
0.1626,-0.37401251,-1.062826595,-0.37401251,0.222352792,-0.033093994,1.315127397,-0.033093994,-0.630395652,-0.094980476,0.429588296
0.16309,-0.326783353,-0.951159382,-0.326783353,0.217169547,-0.349312204,-0.64525326,-0.349312204,0.800801696,0.17455144,-1.422325839
0.16357,-0.497514043,-1.249691602,-0.497514043,0.341056488,-0.349312204,-0.417973365,-0.349312204,-0.021278188,0.150122565,-0.769452414
0.16406,-0.503485545,-0.469966142,-0.503485545,-0.163891295,-0.254853889,0.875087667,-0.254853889,-1.469465745,-0.151981184,-0.045585181
0.16455,0.19979461,1.475426661,0.19979461,-0.854383241,-0.678559146,-1.179719554,-0.678559146,0.832689118,-0.712759571,1.250202594
